"Movie Title","Review","Review Score","Genres" "Actors"
"10008700_darfur_now?","A great documentary.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","An in-depth look at what is going on in Darfur, and profiles of people who are trying to help.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","I didn't watch all of it but I got the gist, and I hope I can be more active in helping Darfur. It's a tricky situation.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","An interesting and important documentary about the horrors of Darfur.","45","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","oil, fuel for the future is and will be OIL! we can debate this another time but the simple facts are the world is CUT up in to national military interest strictly because of oil. The most powerful nation on earth MAIN PRIORITY in social, military interest is about the securing resource such as oil and water for its people. this so call darfur movie is a otherwise propaganda film to gain american/eurocentic sympathy. it is in our interest to establish power with the new government in darfur because there are so much oil in sudan! sad facts tare these mass murder are a form of genocide, but other dictators in the pockets of european union and united state such as democratic republic of congo have know to mass murder up to three million of its own people. all the while we just quietly work out deals with their leaders. countries like Oil and Gas rich Nigeria, Oil and Gas rich Equatorial Guinea all committed atrocity against its poeple that american oil company have contracts with. is the end justify the means of the propaganda movie? should we send american troop to help? money? food? will this stop any dictator that kill it own people? it hasn't work for the mass murders that american bought!","05","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","While an interesting subject that I wished to know more and while there were some very familiar faces (though, some that should not be credited since they were on camera for mere seconds), Darfur Now didn't seem as much like a documentary as I had hoped for. While a lot of office management goes into the laws and whatnot involved with Darfur, the issues are outside those doors and they hardly showed anything really happening. I am very ignorant on the subject and still left the movie wondering what goes on there and why. I guess I had just hoped for too much.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","WOW! Activism at its finest!","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Very interesting documentary on the crisis in Darfur- if you know nothing about it, watch this film! Really makes you want to get more involved, instead of just standing by as these horrible atrocities continue to happen all over the world (Rwanda, anyone?). I recommend this film to anyone!","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Well done documentary and interesting to see the various levels of aid and how it can come together.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","The real audacity of hope. Indifference is the strongest force in the universe. It makes everything it touches meaningless.'All that is necessary for evil to succeed is that good men do nothing.'","45","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Effectively educational without being sentimental or sensational, this film tells the story of modern genocide and the western cultural denial of it. Kudos to Cheadle for being a voice for those whose story would otherwise still not have been told.","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","So happy as it seems at the close.. yet the tragedy continues without real relief for those in need. When the people talked about how the white people would come and save them and help them get their lives back, I felt like I wanted to cry.. Here we are in the industrialized would with resources just going to waste, why is it that we cannot show some universal responsibility and truly help those in need... Why is it that everything is about money and we connot be a resourced based system that truly cares about equality and compassion.. Why is it that when 9/11 happened we were so quick to go into Iraq when they didnt even want us there at all, yet when the people are crying out for our help, instead of rushing in and saving the people from the brutality of their own governement, we just argue about what word to call their crisis.","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","A spin-off of The Devil Rides on Horseback... although some say it's overly produced to make those big-wigs feel good about themselves, I think it's an insightful documentary that sheds light on an important issue in Sudan. More action, less talk!","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","An incredible story of hope and terror!","45","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Interesting doc but way too fragmented. It tries to tell the story of Darfur from six different perspectives and thereby fails to really give the audience a chance to connect with any of them on any deep level.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","La gente tiene que comenzar a entender el lado positivo de las personas que realizan estas clases de documentales, quienes luchan por mostrarnos una realidad atroz, y mostrarnos lamentablemente nuestra incapacidad de dar un paso mas en el mundo que vivimos, valioso para verla y darte cuenta de muchas cosas... solo para quienes realmente viven queriendo mejorar...","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Not the best or most compelling world crisis documentary I have seen, but it was definitely still worth watching. I think it's always good to watch documentaries/films like this to educate yourself and become aware of the tragedies that are going on in the world around us. We can't just tune that stuff out & think, 'that has nothing to do with me.' Don Cheadle was definitely the most well spoken person in this movie and when he talked about the crisis going on in Darfur, I really FELT what he was saying. So, not the most put-together film, but still one that opens your eyes and touches your heart.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","It's movies like this that make me want to get involved. Not the greatest film making, but the people are genuine, and the stories are genuine.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Documental indispensable un holocausto en estos tiempos","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Great Docu about how people all over the world can heal and help each other","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","I wish it included Obama's speech at an event. Clinton and McCain barely said anything. This is less graphic and a little more hopeful than Devil Came on Horseback. It portrays the conflict from several different perspectives. You hear from the displaced people, rebels, UN relief workers, activist and attorney working on war crimes charge. Negotiations with Egypt and China could influence the Sudanese government to change their position. This situation is not beyond hope, but international pressure needs to implemented before it is too late.","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","This movie will no doubt shed SOME light on what's going on in Darfur. It's not a Michael Moore type documentary, but it's definitely something that you should spend some time taking in.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","This film is fragmented. It fails to address the historical roots of the problem.","20","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","I am conflicted about this documentary. It is, in part, a testament to the human spirit and how 'regular' folks can insprire and manifest change. However, it also puts a spotlight on the ineffectiveness of the ICC; regardless of Mr. Ocampo's obvious passion and dedication to justice. Informative yes, but it just scrapes the surface....","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","nothing out of the ordinary..not hard-hitting enough..preferred 'The Devil Came On Horseback'","25","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","The documentary is unfocused and fragmented. I feel like I watched a rough cut as opposed to the actual film. Some parts were genuinely interesting and heart-breaking, but essentially there's not enough of that in the whole of the movie.","20","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Good movie! Surprisingly, I fell in love with terminator when he is signing the bill. It lasted just few minutes, though...","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","As far as documentaries go, this really makes you see that there are actually people out there, normal people, like me and you, who can make changes that affect the world on a global scale. Because of this documentary, in which characters like George Clooney and Don Cheadle make you realise genocide is NOT OK in our day and age, hopefully the situation in other parts of the world, where this kind of thing still happens, will change for the better. It makes one realize how a passionate project can change the world around oneself.","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","In my opinion, not only was ICC too late and slow, what they did really means nothing and could hardly solve the problem.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Hay q mirarla...cmo para empezar a informarse un poquito acerca de lo q pasa en la actualidad y no damos ni bola ;-)","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Interesting and important documentary covering some of the crimes in the Darfur region of Sudan. This movie covers Don Cheadle going to China and Egypt, volunteers in Los Angeles, people in Darfur, an ICC prosecutor, the state of California, and many more people in a complex and important story.","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","A good documentry..A look at six people who are truly trying to help Darfur.","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","You'll want to change the world after you see this!","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Someone else previous said the doc is necessary but not great, and that pretty much says it all.","15","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","This movie definitely made me learn more about the Darfur situation. But you'll have to be in the right mindset to see it otherwise this documentary will probably get you to tune out, and I think that's a shame because the world needs to know what's going on there and how we're related to all of this...","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Not a good documentary. Very little information about the history and geo-political causes of the conflict. Also, far too much optimism for what is a dismal situation.","20","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Could have been better.","20","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","'...demonstrates how men and women in all walks of life and with various religious and political beliefs can come together to effect change.'","35","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","A little too talking-head heavy, and the 'hope' angle at the end seemed forced. I liked hearing from the international prosecutor, who lived through the 1978 Argentina crisis, and the Ecuadorian food organizer.","25","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Quite good but could not exactly show the full extent of genocide and problems of Darfur. Gives one an insight but could have definitely been much much better.","15","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","A superbly pieced together documentary about struggle and inspiration.","40","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","A ho-hum documentary that brought together some interesting personalities, but that ultimately left me feeling uninformed.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","All stories are impressive. From California...CIC in Hague to WFP opffice in Darfur....Clonney, Arnold, Clinton all did their best......","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Engaging, and more human-interest than most documentaries. Recommended but only in tandem with 'The Devil Rode on Horseback.' Even as it focuses on the feint glimmer of hope there, it fails to illustrate the tragedy of how nothing can be done to stop this carnage without a call from the world to intervene.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","Necessary but not great. The multiple perspectives really didn't work. An entire film just talking to the people of Darfur would have had more of an impact. The Hollywood stars made me want to nap.","30","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","please get involved- petition congress- give some money if you have some to give...","50","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"10008700_darfur_now?","a good introduction to the darfur conflict, for people like me who haven't really gotten a grasp on what's going on there. however, instead of going into depth on the issue, it gives a fairly superficial depiction of the conflict and then focuses on what people in the western world can do to become help. the style of the doco is too slick, in my opinion.","25","Documentary, Drama, Musical & Performing Arts, Special Interest","hawa abaker|kalatumh adam|nimeri issa|don cheadle|asha abdal khaleeq|george clooney"
"syriana","Splendid, and very complex","45","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I am fascinated by the middle east but I didn't like this film.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Syriana's star studded cast can't help this mess of a movie from becoming a pointless, dull and annoying disappointment.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","It's good movie to watch","35","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","The dark side of world wide bussiness of black gold. Remarkable roles of Clooney and Damon.","40","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","So political I couldn't finish it. Maybe later.","35","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Strong political intrigue but i shouldnt have to spent the movie on wikipedia to know who's playing who, what and why; characters are non descript, all visibly very important but onscreen, they translate as a bunch of suits and ties with twists and turns too vaguely enunciated for them to stick. The political point of the Usa messing up the whole region to keep it in shamble for its own gain is carried through but thats no thanks to the script that chuggs along without much grace, transitions or clarity","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Demanding and completely unnerving. This film generates a mounting tension without contrivances allowing the story structure and delicate cinematography to set and maintain the tone. Beyond that, it is maddeningly thought provoking.","45","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","****Syriana is a fast paced political thriller with an amazing cast. It's not a movie for everyone, but for those who enjoy fast paced political dialogue and don't mind paying attention for the whole run time, you're in for a great movie.","40","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","A boring film that has to tell most of the information through excessive exposition Al subtitles that are a clear representation of the director's lack of artistic vision.","10","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","This Movie is one sided and hotch potch.","10","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Simply the best political thriller of the entire decade. And still unmatched.","50","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","It's diabolical to launch a missile from CIA headquarters in Virginia to kill a Prince and his family for political reasons. My guess is that our 'intelligence' services do far worse than that. This is an excellent movie which should wake up the complacent, but won't.","45","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","George Clooney back in action.","50","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","There are some good pieces in here (including Clooney's performance), but ultimately I found it to be convoluted and forgettable. I like movies to either entertain me or make me think (the best ones do both), but this one fell a little short on both fronts.Grade: B-","25","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Tuesday, October 16, 2012(2005) SyrianaPOLITICAL THRILLER Political film which just states the situation interwoven many stories and people which coincide with each other one way or another. With the one thing they all have in common is the demand for oil in general, using plenty of backdoor shannigans showcasing political corruption. The problem is that, one can get this kind of information either from newspapers or from on-line, made up or not, perhaps many books written about the subject can place the overall experience to be nothing new. A far superior film is 'Lord Of War' which was released a few months before this one.2 out of 4","25","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Pretty good film about the secret political relationships between the USA and the Middle East. Getting a version where the arabic and pakistani is subtitled in English, which isn't that easy.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","A movie not for stupids. Makes a intellectual and wise person think. If you're looking for a so-called 'fun' movie, this ain't for you.","50","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Political government type thrillers are certainly not going to entertain everyone. Especially one with a really complex story about politics and oil etc.. But at least the star power in Syriana should be enough to a least draw your attention in its direction. If I didn't see George Clooney overweight with a beard in the previews of this movie I may have not given it a second thought and never saw the movie, but even if something silly like that got me to give this movie a chance, I'm glad it did. Straight from the movies opening your not really sure what you are about to dive into, but it will grab your interest for sure. A couple intertwining stories across the entire globe. From back room deals for big oil company mergers to a down on his luck middle eastern young man who turns to a terrorists group to find meaning and purpose in his life, this film seems like it is all over the place, but it is not. The stories are all interconnected and are really well done. No, at the end your not going to find out they are all related in that kind of interconnected way, but through the movie you will see how one thing affects the other like dominos. When George Clooney first started doing movies I pretty much shrugged my shoulders and just thought it was this heart throb TV star going into corny movies and it was going to be pretty much Oceans 54 by the time I hit 30, until I saw this movie. He won a well deserved Oscar for his role in Syriana, and really put the film industry on notice that he wasn't just your run of the mill good looking guy, and that he was going to be taken seriously as an actor. Some people will not have the patience to stick with Syriana because of the pace and the in depth story telling, but your missing out. This is one hell of a good movie.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Political government type thrillers are certainly not going to entertain everyone. Especially one with a really complex story about politics and oil etc.. But at least the star power in Syriana should be enough to a least draw your attention in its direction. If I didn't see George Clooney overweight with a beard in the previews of this movie I may have not given it a second thought and never saw the movie, but even if something silly like that got me to give this movie a chance, I'm glad it did. Straight from the movies opening your not really sure what you are about to dive into, but it will grab your interest for sure. A couple intertwining stories across the entire globe. From back room deals for big oil company mergers to a down on his luck middle eastern young man who turns to a terrorists group to find meaning and purpose in his life, this film seems like it is all over the place, but it is not. The stories are all interconnected and are really well done. No, at the end your not going to find out they are all related in that kind of interconnected way, but through the movie you will see how one thing affects the other like dominos. When George Clooney first started doing movies I pretty much shrugged my shoulders and just thought it was this heart throb TV star going into corny movies and it was going to be pretty much Oceans 54 by the time I hit 30, until I saw this movie. He won a well deserved Oscar for his role in Syriana, and really put the film industry on notice that he wasn't just your run of the mill good looking guy, and that he was going to be taken seriously as an actor. Some people will not have the patience to stick with Syriana because of the pace and the in depth story telling, but your missing out. This is one hell of a good movie.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Middle East politics and foreign policy in a nutshell.","45","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Demands your attention and rewards with a very fine cast with a complex but rewarding story.","35","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Intelligent and complicated.","35","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","A more than entertaining geopolitical drama that demands the viewers attention.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I kept trying to figure out what was going on, and then the credits started rolling. Nothing but pretentious garbage.","05","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","The writer of Traffic has directed and wrote Syriana that is a great movie but not as a masterpiece as Traffic. The acting from George Clooney, Matt Damon, and Jeffrey Wright is fantastic and they definitely make the stories their own. Stephen Gaghan does the same multiple stories thing like Traffic and he still makes them different which is nice, however, some of the stories are a bit forgettable and people are going to agree that they are confusing at first viewing. The writing is really good, and the film is smart. It's mostly interesting, and it does leave you wondering about what's going to happen next. Syriana is a nice film that shows that Stephen Gaghan can also work as a director.","40","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","06/02/15 political drama involving the oil industry, a cia agent, an energy analyst, a prince and an oil tycoon are among those caught in a deadly web of corruption.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","You have to really like this kind of movies to put down a high rating.","10","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","One of the best films ever, and a reboot of the political thriller genre of the 1970s!!!","50","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","A CIA operative attempts to uncover the truth about the agency, and the world around him. Complicated (some would say too complicated) political thriller is well acted and often very suspenseful, but the jumps between multiple story lines will leave many scratching their heads.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Really hard to follow, therefore I was bored. Maybe I have to watch it again to completely get it. Liked the criticism on american warfare.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I don't get the hype around this film, but that's probably because I don't understand it.","25","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I had expected this to be half-watchable so I bought it, unfortunately it's a film that covers many different lives and stories at once, what the message was I'm not sure, more a portrayal of modern middle eastern life and times involving Americans over there doing their thing, I couldn't find any meaning or merit to the film. A seriously trying watch and one I was glad to see finish.","05","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Didn't understand it.","35","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Syriana' sollte eigentlich ein gut gemachter Polit-Thriller werden sollen! Leider hat man sich leicht getäuscht mit dieser Korruptionsgeschichte. Auch das Schauspiel Ensemble spielen sehr solide und es läuft das Wasser im Mund zusammen, diese Crew zusammen spielen zu sehen! Doch leider verläuft alles ein bisschen im Sande.Auch wenn das Thema populär ist und die grossen Weltmächte das Erdöl kontrollieren wollen, ist sehr realistisch. Aber es ist so trocken erzählt, dass keine Spannung sich aufbaut.Die Szenen mit Clooney sind die Besten! Er steigert sich richtig rein in diese Rolle. Auch Damon und Wright spielen wirklich gut. Nur können sie gegen diese lahme Geschichte auch nichts daran ändern.Fazit: Realistische und erschreckende Geschichte. Leider nur langweilig erzählt, dass es einem Kalt bleibt!","25","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I think Clooney comes to every set now with a overdone list of characters and sub plots that just make almost everything he does thats political confusing and drawn out.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Fascinating geopolitical thriller with a strong punch of relevance. I'm immensely appreciative of Clooney's choices and how he uses his status to elevate certain worldwide occurrences.","40","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","George Clooney won himself an Oscar because of Syriana and he bloody deserved it as well. The story is very well written and reflective on geopolitics.","50","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","I'm not going to waste much of your time with a long review here, mostly because I have no idea what was going on in this movie. Syriana is like an impenetrable mystery made up of countless little scenes that seemingly have no connection to one another. I appreciate films that find a way to limit expository dialogue as much as the next guy, but I feel like perhaps a moment or two to explain what is going on might make this enigma somewhat decipherable. You can't really complain about any of the acting performances, because I think they do just fine with what they are given, I just wish I understood what they were given. It's not often that a movie makes me feel dumb, but Syriana was very successful at that. I'm sure there's some deep geopolitical plot that has a lot to say about our world and the people who run it, and with multiple views you could unravel all the threads and have a solid story. However I see no reason to ever delve into this movie again to do that research considering the fact that it is shockingly boring. If a movie is this incoherent the least it could manage is to be exciting, instead looking further into this movie would be too much like work. I don't even connect with any of the characters, perhaps because I have no idea who they are, so there's no way for me to get emotionally invested. I'm delighted for those who can enjoy a film like Syriana, you are probably smarter than I am, just don't ask me to watch it with you.","10","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Syriana is a confusing and puzzling story which is poorly told. Characters seemed to drift in and out of this movie with no clear purpose and at times no obvious connection. Especially with George Clooney and Matt Damon leading the way, I think it was a waste of good actors. So for this being a not good movie, or I guess this was just not for me, I give 'Syriana' a D.","20","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","This is a slow burner, but I like those. If you lose concentration for just a minute you'll miss a lot of detail. That's both a positive and a negative; on one hand the film doesn't treat the audience like children, which is rare, but on the other hand it can be a bit of a hard nut to crack at times.Thought provoking film though, I was thinking about this for a few days after seeing it.","30","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
"syriana","Beautiful. If Clooney can win an Oscar for this film, there's no denying the fact you have to see this movie. 4.5 stars.","45","Mystery & Suspense, Drama","george clooney|matt damon|jeffrey wright|christopher plummer|chris cooper|robert foxworth"
